orderId,customerId,item,quantity
921416923,483755505,Value1,12
621152822,477786927,Value2,10
170149412,592325089,Value1,11
546788946,252957970,Value4,1
183138202,455575386,Value6,19
982694351,479479302,Value2,8
640138699,393206616,Value3,16
556355290,709769616,Value3,8
863398528,815525903,Value1,3
268033169,907270259,Value4,8
313370504,385589575,Value6,12
634836610,188740021,Value6,5
503320953,15542788,Value3,5
787468794,574313527,Value4,2
598975125,316366666,Value4,10
832226656,440263290,Value6,18
90397446,739512040,Value6,5
180896975,363645583,Value1,1
221541590,395914988,Value3,19
454929756,563915731,Value4,8
68898200,430897637,Value4,17
928207525,2516229,Value6,15
981717017,806944065,Value6,4
288164796,450382456,Value2,13
902823503,238384223,Value5,13
4605840,892961421,Value5,10
489392127,599757521,Value2,8
786179357,746609675,Value5,9
85395398,930540891,Value6,8
471410076,533444205,Value1,18
539020472,572562881,Value4,15
186664915,510599127,Value3,19
912470963,613776114,Value1,7
997191712,712101753,Value4,8
376005879,538680526,Value5,7
766239709,950602110,Value1,16
274063999,420108344,Value2,8
20322703,474502761,Value3,13
803673642,657595784,Value5,20
914881792,678854695,Value3,9
247462242,813093393,Value2,9
862047979,32944930,Value2,18
685833345,403591952,Value5,6
320606078,204170899,Value3,17
161904127,773111049,Value5,17
576597142,980709480,Value1,13
726487026,184754295,Value1,8
494226972,247879906,Value4,8
925777951,854423380,Value3,16
165021832,988638087,Value4,8
86400644,797428009,Value6,11
692109597,159758511,Value1,12
611405799,762930486,Value5,8
958871914,743916729,Value1,18
256734747,117167045,Value5,5
744505681,836712299,Value6,7
99869156,645313867,Value5,6
7712421,988964887,Value4,4
675713317,491010875,Value3,6
288731430,158045421,Value6,1
630387820,502916372,Value3,13
886476802,382449939,Value3,10
392627140,562785844,Value4,7
64681008,309611622,Value6,5
139814707,263239004,Value5,11
141489427,411824225,Value2,5
933285031,176803372,Value1,9
283766977,81800040,Value6,3
944290265,694494154,Value4,14
925365790,782464651,Value6,11
57647060,642803651,Value2,8
341965134,368015294,Value6,19
786263182,597780202,Value6,17
861590269,918598331,Value4,16
107956224,426383891,Value6,3
304853195,821464663,Value4,10
976513940,791429468,Value6,10
634536508,466114132,Value6,2
323969113,272580707,Value2,9
595636808,280974609,Value2,6
879213376,393449413,Value6,1
502151367,832754768,Value1,20
76630367,199001518,Value6,16
996796260,313977032,Value1,16
344142847,603830871,Value4,15
598359197,306634386,Value1,18
781884034,510827912,Value1,6
390022112,526908362,Value2,6
178669690,680444710,Value3,12
789531117,439764192,Value4,10
250991120,729627697,Value6,18
398643799,128079672,Value1,3
803930287,864087540,Value1,8
746542411,360612486,Value3,18
651564,272301465,Value6,7
227030469,345239503,Value1,5
433497908,308366172,Value3,16
392753942,118542735,Value2,14
9711602,921764437,Value5,7
753926451,33359871,Value6,11
54321290,149421433,Value1,13
996115828,552358093,Value3,3
333381791,998743527,Value5,20
954259699,827515351,Value2,17
500832925,254284145,Value4,13
194248919,617068066,Value1,14
210548826,473347375,Value1,9
188997535,559810505,Value2,12
450785518,266359942,Value3,20
655784162,564770680,Value3,17
460616671,46242902,Value4,20
200287458,313605394,Value4,4
593923608,794876454,Value2,7
381361181,745090910,Value3,20
286760206,468707375,Value4,6
966270862,344027695,Value1,18
245643468,631657652,Value2,7
867940732,366999317,Value5,5
281030983,376727806,Value4,15
309181866,311506897,Value1,14
811886632,557629400,Value4,16
966356679,114606430,Value3,19
651301530,491118226,Value5,1
117775877,14811002,Value2,6
321403695,857923409,Value3,11
844729858,46022208,Value5,6
249202192,697777870,Value6,6
281870774,191563053,Value3,18
641535671,407213921,Value4,8
2578428,678240240,Value3,15
54227772,795572752,Value5,7
845026516,307618758,Value3,18
79388623,359719687,Value1,13
932427656,293624201,Value6,2
195052035,119952935,Value3,3
17122390,676113845,Value4,9
77897814,785014308,Value5,15
821781886,537270007,Value6,1
643130333,149522896,Value1,2
561236020,649279174,Value4,5
518030042,267081072,Value2,15
945792400,681513724,Value1,9
463202300,135303996,Value1,7
621694432,949779519,Value6,4
928182669,552611955,Value1,10
319166309,42792996,Value2,4
118089012,245571375,Value6,9
293173006,51958839,Value5,12
724209161,369489664,Value3,9
222915074,883398248,Value4,18
397356120,49895219,Value5,4
52311468,710826533,Value6,15
681317244,970137020,Value3,16
276566356,304768668,Value3,15
96396442,259310077,Value4,8
281095303,901885145,Value5,13
82686800,997486665,Value4,5
381493602,795902373,Value3,4
330571352,790991166,Value5,10
486193487,721827160,Value4,17
107735860,730270832,Value4,14
675917783,150771635,Value2,4
720030752,408082536,Value1,19
754524634,237754086,Value2,1
134748983,260536610,Value4,3
407804593,716768245,Value1,10
695029492,328675123,Value5,8
720437049,267216869,Value1,18
261787693,811893878,Value2,4
370038922,846306143,Value6,4
372950517,629509661,Value1,6
957761541,543330388,Value3,2
547279622,742310802,Value1,7
350498981,637364153,Value4,10
464884192,295237127,Value6,18
392172429,683020315,Value2,19
203692836,128181679,Value6,12
549923073,687680214,Value5,6
542604831,784687174,Value2,11
822189386,796902290,Value1,1
327673777,223536230,Value3,6
228964287,238254632,Value6,20
40321158,719304499,Value6,18
809946944,854338460,Value2,14
142667525,228967527,Value1,12
921894215,331868923,Value5,14
579817392,827680485,Value4,20
263143288,375230510,Value3,12
807910850,666534320,Value5,12
151644319,389111576,Value4,2
273813553,679688325,Value6,20
934237315,320703437,Value1,2
857004577,164099895,Value5,17
977172643,380493592,Value6,5
143786186,703688821,Value4,16
917103394,852326586,Value3,10
776475612,995390675,Value3,20
925882646,561139214,Value5,14
623425555,109890816,Value4,10
945283419,764539521,Value3,4
971142130,874432293,Value1,2
216105729,247119330,Value4,5
211555272,258229368,Value2,13
147299766,907891409,Value5,13
687583199,81400637,Value2,20
721036390,77665821,Value3,17
508833211,633127420,Value6,17
361609419,299934830,Value4,17
642532975,368876800,Value2,15
413381047,854856738,Value2,2
105901288,551508465,Value5,3
409358420,977214885,Value1,13
945721597,218104833,Value4,11
819834636,576922611,Value1,5
7050878,599835234,Value3,16
985241979,346313501,Value4,14
498497613,777095628,Value3,12
911440546,606181869,Value3,20
729995883,905914615,Value1,14
581934127,228004470,Value3,13
999318397,749691514,Value3,16
182847680,903561690,Value5,12
423225225,365534177,Value5,10
269402889,724890748,Value6,1
505302500,476367644,Value1,12
909284578,47322157,Value1,16
665366303,492583162,Value6,3
372079335,716759424,Value5,20
359024245,160503763,Value4,10
255093006,210468875,Value1,3
572824089,149451443,Value2,16
91793490,279619184,Value5,13
381374868,164562820,Value2,5
229278497,954367007,Value3,5
54767598,975843592,Value1,1
81588567,41703143,Value1,10
314845115,237764084,Value1,20
182813315,400946856,Value1,3
806482548,468898629,Value1,2
860799016,404820130,Value5,12
978316667,88804686,Value1,11
542610887,401021612,Value5,8
47951662,706018080,Value3,6
910500482,678500764,Value3,18
817421937,245821383,Value4,20
870865691,676739197,Value1,15
495151866,77014634,Value6,12
203117901,978921782,Value4,20
203314567,862791855,Value5,1
77533694,699064794,Value2,4
286005099,125049461,Value4,20
720929833,999011403,Value6,15
714379849,822747574,Value5,12
362195060,117153207,Value1,2
705979334,738208028,Value5,20
434132612,68509617,Value1,9
250561809,798491262,Value2,5
392616424,755404638,Value5,6
165225860,196647688,Value2,9
855633021,893585444,Value6,10
866250304,297129404,Value5,3
31939199,395795784,Value2,11
280924054,476984720,Value4,10
114075713,229801649,Value5,2
291987441,590357852,Value6,2
925763181,319768461,Value5,6
972693087,681442075,Value4,7
582477173,7085996,Value5,2
815416006,130390678,Value5,18
82011781,780145774,Value1,19
425072005,258536268,Value2,1
650244995,55529441,Value3,10
960003287,568893052,Value6,10
519174313,796496585,Value1,7
407296038,866317442,Value1,2
424809705,566945699,Value2,16
823565367,816787240,Value5,16
485757091,361163968,Value4,4
837536191,417348588,Value4,13
239091334,264027751,Value6,10
525660665,881600819,Value2,20
708955025,461729820,Value4,17
367346844,343431231,Value6,8
129816540,23072036,Value3,5
466006319,471006611,Value2,2
500056164,33327152,Value3,6
706042486,790401444,Value1,2
392705056,126191691,Value2,1
970635932,808804848,Value1,18
900318082,945715648,Value5,10
124112016,148250335,Value3,16
693332040,744132490,Value3,11
162828935,691247167,Value5,1
949151001,592455138,Value4,16
999770688,903092201,Value5,5
188116905,235633637,Value6,10
520402158,648580493,Value2,16
749440682,300889507,Value3,6
310825226,819986510,Value1,3
710605200,122964789,Value1,2
952995685,473890090,Value3,11
207267891,880977217,Value6,20
915954319,117038553,Value3,17
599907772,41668701,Value4,2
319740920,459673695,Value4,12
951121597,756304726,Value6,15
262210251,894272882,Value5,15
909787237,741854450,Value5,1
385198057,171829486,Value2,2
313592958,455490726,Value6,12
282899260,579896583,Value4,4
818877853,391930329,Value3,14
743235115,190757984,Value1,13
811338495,720831392,Value3,12
70939791,523290400,Value3,2
950383772,814201348,Value1,11
204146267,55117191,Value4,8
315006402,689085133,Value4,20
104742440,778541417,Value1,2
36346376,787512849,Value6,2
227798955,143060721,Value3,9
483737910,569063339,Value6,19
264934811,382346746,Value3,15
151627550,55941140,Value5,18
225295904,14680149,Value3,5
